"data_size","cache_size","hit","miss"
27633,6118,214282,664
943208,21507,7421196,102961
652469,23880,5062523,133349
288668,107166,2200282,1896
988334,296007,7525133,85532
270540,94437,2043577,26306
393908,1440,3041171,108653
284585,34143,2172311,70226
920345,56717,7083191,222852
660353,27,5282733,64
360004,33992,2835118,10922
33010,7334,246850,9896
612831,322615,4289817,290216
769500,160535,5856282,139183
866690,65,6933411,44
447583,91601,3476897,12166
664266,119,5216074,97935
595728,46913,4619873,99038
707937,2,5281766,381728
861646,125941,6663195,104032
509749,30,4077945,17
808314,35774,6154242,276496
472994,16881,3766486,585
753963,227224,5749100,55380
818289,145753,6356726,43833
102632,1679,816171,3206
597487,49,4779820,27
552113,207731,4202293,6880
984024,9201,7845418,17573
172720,6,1369320,12434
736846,109,5713971,180688
119344,17164,915371,22217
809526,76667,6288592,110949
136105,22886,1057262,8692
15179,1664,117414,2354
422478,39588,3338287,1949
943821,17860,7331841,200867
517994,33236,3944557,166159
340319,49064,2635684,37804
834042,41939,6629978,419
128953,9978,971666,49980
124185,15423,947127,30930
203569,1907,1621340,5305
248579,9713,1930980,47939
589803,111870,4539099,67455
618739,172199,4723840,53873
111943,2282,892988,274
360540,3658,2720616,160046
740424,26,5923327,39
403757,2103,3065870,162083
998847,14808,7623527,352441
676600,74962,5137066,200772
867411,22587,6911717,4984
105820,1223,842495,2842
274349,7441,2185343,2008
717098,170,5696339,40275
439603,14733,3414906,87185
970993,23,7767859,62
202336,19341,1559187,40160
298122,18852,2315803,50321
950836,336991,7249383,20314
973503,284818,7449265,53941
297836,81249,2219428,82011
671194,61989,5080301,227262
456756,43639,3489103,121306
147168,11790,1120680,44874
247784,141,1959740,22391
563069,13253,4285486,205813
244258,2361,1891374,60329
503799,19792,3847291,163309
279931,33713,2129377,76358
672214,33043,5211663,133006
643025,46832,4907086,190282
992966,212944,7569645,161139
194371,13797,1509863,31308
885615,274201,6750151,60568
325872,72830,2486154,47992
583038,1840,4652615,9849
542117,638,4314778,21520
329978,47,2404492,235285
574888,124982,4403206,70916
260533,92,1985953,98219
619077,98849,4700721,153046
20411,3525,153454,6309
723578,43,5236889,551692
310148,1231,2171036,308917
839726,13663,6697191,6954
268889,23,2151081,8
389213,48,3113643,13
326414,72615,2535578,3119
374291,82346,2907570,4412
462620,17487,3527484,155989
281396,26370,2178313,46485
133633,20269,1032075,16720
967597,150339,7354849,235588
975033,32,7800144,88
246739,83123,1864587,26202
29064,10874,215873,5765
860639,192981,6679682,12449
491975,4096,3926283,5421
870250,64459,6708053,189488
700878,141932,5377132,87960
670849,8492,5349895,8405
466902,28,3735149,39
339726,29793,2649841,38174
369483,87404,2850616,17844
542601,86443,4128432,125933
375538,40399,2917270,46635
38520,8026,295767,4367
453436,173695,3451779,2014
136950,2120,1063784,29696
126221,28950,972489,8329
794638,8750,6166976,181378
599490,54,4795836,30
301379,28,2410993,11
674888,27,5399043,34
601876,200130,4580308,34570
699330,87569,5432607,74464
884202,178347,6868724,26545
280967,24438,2205080,18218
104694,8231,813240,16081
65937,5336,512127,10033
857051,16339,6514877,325192
969566,28903,7684693,42932
24295,4526,182221,7613
988947,153932,7618503,139141
102938,20,823483,1
902639,161388,6877973,181751
175407,94,1339453,63709
208478,77518,1589029,1277
783098,28908,6195439,40437
872674,165327,6771911,44154
488708,146333,3745508,17823
347312,144404,2588383,45709
663739,150368,5019971,139573
145564,12,1164470,30
316063,20249,2449153,59102
137776,16,1102178,14
480059,70546,3728279,41647
206376,589,1541700,108719
549190,110,4249829,143581
931225,93162,7227886,128752
169000,25295,1313071,13634
639472,43,5115704,29
396056,68327,3025293,74828
14207,2146,110271,1239
553166,65201,4146367,213760
282674,35485,2218491,7416
117188,45913,880383,11208
397885,30481,3066198,86401
648667,15606,5173455,275
557018,6103,4442317,7724
470719,55,3765691,6
212935,8675,1633643,61162
262684,37,1886563,214872
129256,911,992867,40270
786654,6385,5889860,396987
894917,287677,6779802,91857
512513,7976,3886419,205709
584725,7553,4491505,178742
289010,59006,2218309,34765
878882,89,6668373,362594
786090,15050,6106602,167068
113506,15254,872654,20140
586956,5454,4679961,10233
460018,5668,3670691,3785
329118,64916,2556636,11392
798964,302640,6057214,31858
64880,219,515578,3243
708108,182636,5452597,29631
146609,22179,1125395,25298
467842,9,3274894,467833
935449,64,7483452,76
960857,30571,7570971,85314
787372,2088,6283977,12911
133088,16,1064675,13
692227,13116,5524099,601
61680,9277,476566,7597
403618,54570,3070226,104148
911334,55,7290554,63
99774,21426,772706,4060
643107,16391,5123600,4865
836479,204066,6441412,46354
212446,81154,1615687,2727
135833,326,1077236,9102
951937,27489,7583396,4611
67463,14302,524012,1390
127042,5,890371,125960
35034,15596,262725,1951
855561,29582,6496894,318012
724236,139781,5446714,207393
889632,1920,6746283,368853
945847,30,6756564,810182
523564,92238,3985663,110611
201304,2695,1606306,1431
343545,17687,2657369,73304
800297,201,6401923,252
215397,33,1540272,182871
166341,8,1168689,162031
340268,139,2690581,31424
563602,5211,4497970,5635
993078,130,7842370,102124
853950,52825,6598121,180654
81294,323,647011,3018
22273,1095,172956,4133
456084,84615,3323790,240267
902629,1920,7190374,28738
886093,205943,6877450,5351
946860,3644,7545002,26234
897916,452700,6670992,59636
627021,209040,4765138,41990
992888,85148,7667762,190194
720014,168,5749700,10244
984070,110,7872406,44
892293,6298,6843458,288588
522347,3726,4164119,10931
987826,19984,7881521,1103
785312,152946,5994694,134856
566797,48734,4285138,200504
772465,93072,6000683,85965
827576,168542,6315949,136117
242571,21,1729082,211465
76717,995,612559,182
953201,270419,7277702,77487
938862,5427,7131069,374400
261046,2660,2078913,6795
429990,100733,3331115,8072
12526,7,99607,594
618853,118373,4715745,116706
890661,88377,6791366,245545
367276,7321,2930524,363
532143,806,4237924,18414
416425,2654,3304908,23838
171381,33586,1335514,1948
979597,340920,7462618,33238
278724,9210,2105689,114893
185749,25015,1442905,18072
896634,54107,6965331,153634
300594,111131,2280892,12729
408509,75993,3173301,18778
327385,126442,2441140,51498
856959,114,6718041,137517
287554,53670,2233697,13065
170535,18012,1312647,33621
430839,6246,3438289,2177
457809,34,3662405,33
947469,130,7481987,97635
489975,47635,3752244,119921
752037,82112,5835964,98220
655425,72307,5064390,106703
956378,122076,7301922,227026
700109,93079,5438634,69159
968764,212915,7364759,172438
740044,383380,5378065,158907
838673,2,6218718,490664
29819,235,237197,1120
536750,1618,4283165,9217
722207,15136,5762001,519
855944,100843,6643158,103551
151006,797,1204857,2394
971975,112,7775675,13
448816,29933,3504382,56213
623003,14308,4964600,5116
29633,1095,235808,161
425240,130777,3225998,45145
311993,3304,2423545,69095
760457,2999,5791834,288823
85455,2612,656243,24785
577973,142059,4394785,86940
30180,3985,234361,3094
99840,8789,775533,14398
466447,10736,3535227,185613
570941,6206,4556064,5258
128248,3916,966039,56029
536024,61528,4076748,149916
981904,26387,7673280,155565
372110,102353,2851858,22669
101975,992,774952,39856
525174,44953,3998014,158425
90083,6581,699732,14351
914900,59,6734505,584636
345370,113674,2634573,14713
787477,165321,5937540,196955
321703,9429,2444041,120154
536202,79242,4086781,123593
217604,35687,1690308,14837
250336,24211,1944591,33886
417126,62834,3162263,111911
912727,17448,7270449,13919
573065,72750,4403881,107889
238928,64947,1809214,37263
918639,24529,7315724,8859
115745,28087,896840,1033
827065,25019,6589955,1546
41610,3344,313961,15575
830955,25654,6449098,172888
788175,6542,6279671,19187
498760,24566,3874474,91040
996097,12143,7938675,17958
936023,160140,7120507,207537
743099,24417,5766591,153784
567294,216705,4233613,88034
429683,52801,3280166,104497
272619,35146,2140788,5018
127645,165,1019057,1938
314040,31444,2439453,41423
201962,87501,1413734,114461
368634,14072,2814894,120106
399426,121139,3042815,31454
918595,162755,7124571,61434
505382,63230,3925895,53931
740252,13,5921925,78
849742,276124,6338703,183109
266641,56639,2030040,46449
599031,127179,4549861,115208
865138,32,6191935,729137
526119,80862,3982515,145575
908625,12118,7251748,5134
928764,72444,7089716,267952
811791,196817,6052468,245043
810726,184602,6188782,112424
582181,52190,4437678,167580
963321,213671,7320519,172378
369955,13465,2832820,113355
928554,12782,7409557,6093
476737,152574,3650154,11168
826345,16309,6366263,228188
755565,184994,5831733,27793
752994,80675,5843452,99825
514527,25566,3986709,103941
721499,29877,5575388,166727
273140,10739,2105558,68823
106121,4789,819443,24736
56523,163,450751,1270
620523,13488,4948759,1937
608390,89552,4720174,57394
804539,25,5732818,703469
513375,3082,3593625,510293
379325,150982,2881850,1768
383030,107988,2922338,33914
608752,19038,4626269,224709
894764,249172,6821339,87601
298302,172,2385433,811
533892,64045,4066633,140458
606307,4688,4689231,156537
515352,24,4122745,47
536220,161,4276093,13506
399844,39888,3059399,99465
115129,157,917063,3812
456136,59,3391361,257668
585107,221272,4362161,97423
487166,55743,3640994,200591
657690,56087,5003041,202392
587444,172781,4497540,29231
921684,12730,7015662,345080
643010,15495,5124391,4194
926610,125705,7049867,237308
764447,894,6083494,31188
534444,103080,4056011,116461
938846,28832,7345596,136340
232400,68656,1735881,54663
316603,31,2532790,3
593082,65366,4586368,92922
654048,154038,5074757,3589
188239,36431,1444618,24863
602550,29,4820319,52
251055,33736,1913734,60970
971725,149,7703907,69744
291673,65070,2249484,18830
705417,212572,5413209,17555
828440,106,6627405,9
208456,3952,1586384,77312
232211,20988,1786984,49716
625981,8400,4751675,247773
809643,84320,6283477,109347
188952,55880,1447854,7882
318585,11327,2399378,137975
333542,94160,2534466,39710
745870,63682,5794105,109173
493024,62151,3821051,60990
28769,6,227877,2269
216449,10922,1642654,78016
719365,85360,5583982,85578
226085,2636,1753336,52708
327088,21,2616668,15
512114,19,4096855,38
22588,2354,174897,3453
413018,5387,3208334,90423
817282,675261,5720974,142021
745410,14,5963181,85
219379,23811,1692635,38586
776090,229342,5921888,57490
997196,28864,7677644,271060
314148,4673,2352045,156466
164177,25695,1273783,13938
34191,3013,261346,9169
532550,39338,4130962,90100
873324,18371,6960955,7266
705672,19591,5623976,1809
678713,61286,5266383,102035
566778,20993,4382115,131116
80460,7660,613592,22428
193709,43535,1504785,1352
531050,67,4248329,4
599468,94720,4603447,97577
988443,35632,7661662,210250
499366,123670,3820716,50542
145796,13100,1131680,21588
246742,5537,1965783,2616
778731,80965,6038864,110019
499322,72313,3878882,43381
137958,32753,1054615,16296
829351,1824,6609483,23501
254384,40217,1949004,45851
703223,12063,5612341,1380
539117,119,4232954,79863
352605,13915,2727643,79282
129737,13988,1007823,16085
543625,114621,4148213,86166
311463,106,2392909,98689
597121,7567,4629035,140366
139315,45,1012429,102046
81544,16522,627388,8442
116400,17491,904190,9519
718188,51955,5491392,202157
378608,29372,2917938,81554
659959,35662,5120682,123328
873188,229473,6649530,106501
756531,35193,5971773,45282
566533,88262,4401005,42997
29779,5308,225551,7373
297910,15639,2311648,55993
787059,182,6290521,5769
37408,177,298000,1087
259553,50656,1993301,32467
356928,1,2583995,271428
259818,35998,1996783,45763
139765,2161,1113203,2756
94627,31,675141,81844
332747,7133,2526639,128204
350661,99133,2672271,33884
146673,30513,1132199,10672
169401,27882,1317180,10146
330025,731,2633207,6262
141251,11045,1091189,27774
728194,167355,5636229,21968
108557,15,868436,5
183712,17282,1411657,40757
483498,132435,3698801,36748
560114,136802,4281160,62950
107519,15887,827380,16885
545235,96,4152953,208831
838589,6338,6131650,570724
566333,89823,4315935,124906
836317,37593,6485956,166987
356610,124,2808303,44453
870827,106325,6764785,95506
673551,150,5352826,35432
435213,30738,3445319,5647
756717,9853,6038818,5065
931793,275,7418845,35224
170110,1449,1285555,73876
803629,59789,6101799,267444
152015,8511,1170105,37504
536590,215056,4024258,53406
868240,2271,6556480,387169
783473,11544,6217067,39173
192858,1917,1538415,2532
650692,6761,5048642,150133
864173,9893,6612370,291121
37996,10345,292809,814
33119,14603,231833,18516
592637,101834,4527276,111986
502187,35801,3901160,80535
948148,8580,7562594,14010
995659,285312,7598702,81258
353823,5377,2809100,16107
117400,10061,894675,34464
355518,4810,2729581,109753
109438,1,794097,81406
882066,56602,6835753,164173
331177,32,2649380,4
868781,283440,6603005,63803
823373,79727,6211973,295284
567469,61273,4401617,76862
490441,3756,3658615,261157
437203,8,3479631,17985
104224,21272,809572,2948
235670,161,1882612,2587
108121,21060,833703,10205
710527,104701,5513615,65900
952891,69417,7396307,157404
967706,307032,7365232,69384
883114,54,7064803,55
540296,32,4322297,39
569410,228779,4326192,309
796909,115227,6184611,75434
712234,46628,5528663,122581
926002,105748,6917227,385041
225337,38876,1750455,13365
685097,58784,5206912,215080
603345,167089,4616757,42914
172053,88063,1282743,5618
986095,182181,7413547,293032
659490,67823,5057972,150125
171041,326,1276155,91847
358986,133499,2733677,4712
695561,142686,5397265,24537
926045,133,7317772,90455
286542,7224,2225854,59258
875325,192,6992811,9597
848324,8603,6764630,13359
314113,5366,2504633,2905
972810,11,7782233,236
47668,10823,369618,903
460160,132,3635473,45675
663080,195018,5072609,37013
37088,11612,284198,894
43920,11,351347,2
839736,294317,6376137,47434
162493,1924,1255816,42204
24392,6650,187181,1305
670920,108334,5202014,57012
475717,84562,3605088,116086
340141,4566,2714088,2474
990123,40118,7864237,16629
86286,4618,670212,15458
753487,52271,5740255,235370
397144,2286,3152426,22440
268685,71745,2044973,32762
681113,22875,5263771,162258
324426,7,2576845,18556
895139,147550,6947748,65814
707566,109957,5490501,60070
601702,128088,4586610,98918
595178,76426,4542608,142390
617700,131406,4734040,76154
167547,2994,1263255,74127
814440,10741,6490567,14212
351199,1989,2798747,8856
591098,96,4478021,250667
225824,157,1798283,8152
477312,374860,3341184,102452
859558,84111,6677252,115101
102216,87,811970,5671
774259,19171,5920164,254737
855791,172171,6648018,26139
840340,50,6722647,23
376101,38890,2963149,6769
738124,196999,5665872,42121
727207,151531,5608264,57861
793271,58987,6157704,129477
193621,4391,1496862,47715
879783,307298,6680185,50781
274261,4,2132899,61185
23930,158,190233,1049
875947,101603,6788866,117107
626517,79618,4855134,77384
996829,33,7974501,98
229997,57757,1764326,17893
831482,440552,5820374,390930
968170,4487,7223419,517454
412271,127350,3143706,27112
552637,27205,4149677,244214
102668,9557,797473,14314
957403,62,7659141,21
524391,117362,4048813,28953
673788,182901,5125472,81931
192745,3421,1497225,41314
597968,4335,4772259,7150
363068,66,2729951,174527
179998,57667,1374579,7738
209803,14592,1586563,77269
399775,90,3006150,191960
672161,48,5377199,41
687936,27,5503397,64
505865,209735,3772524,64661
427743,53358,3263706,104880
609017,171870,4603000,97266
256855,24861,2010892,19087
214710,2186,1711493,4001
27787,2656,212621,7019
521781,129,4112929,61190
703747,9333,5456780,163863
425668,28,3029954,375362
881714,107,6732862,320743
125171,15232,972291,13845
320827,1831,2560272,4513
144949,11912,1092290,55390
307982,46866,2354985,62005
649779,56122,4938427,203683
531484,90775,4128636,32461
56536,16735,435064,489
644304,7579,4510128,636725
768123,57322,5840435,247227
777798,236331,5983454,2599
376461,114,2944693,66881
493622,74715,3834542,39719
973121,37486,7422020,325462
246106,6623,1864417,97808
275246,20582,2118343,63043
185728,68419,1404098,13307
876814,109172,6627596,277744
870313,16567,6935808,10129
158441,67143,1189506,10879
426385,147,3376692,34241
735921,170141,5706581,10646
483998,84,3612196,259704
799169,75998,6208154,109200
629473,147,4986832,48805
769087,9624,5973065,170007
731750,16,5853905,79
